"Figure NA.7 – Values of ce,(z)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Height (m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.749,1.4962,1.521,1.5459,1.5711,1.5964,1.622,1.6477,1.6737,1.6998,1.7261,1.7527,1.7794,1.8063,1.8335,1.8608,1.8883,1.916,1.9439,1.9719,2.0002,2.0287,2.0573,2.0861,2.1151,2.1443,2.1737,2.2032,2.2329,2.2628,2.2928,2.323,2.3534,2.3839,2.4146,2.4455,2.4765,2.5076,2.5389,2.5703,2.6018,2.6335,2.6653,2.6972,2.7292,2.7613,2.7935,2.8259,2.8582,2.8907,2.9232,2.9558,2.9885,3.0212,3.0539,3.0866,3.1194,3.1521,3.1849,3.2176,3.2503,3.283,3.3156,3.3481,3.3806,3.4129,3.4452,3.4774,3.5094,3.5413,3.573,3.6046,3.636,3.6672,3.6982,3.729,3.7596,3.79,3.8201,3.85,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
12.589,1.4928,1.5175,1.5424,1.5675,1.5928,1.6182,1.6439,1.6698,1.6959,1.7222,1.7487,1.7753,1.8022,1.8292,1.8565,1.8839,1.9116,1.9394,1.9674,1.9956,2.024,2.0526,2.0813,2.1103,2.1394,2.1687,2.1981,2.2278,2.2576,2.2876,2.3177,2.348,2.3785,2.4091,2.4399,2.4708,2.5018,2.533,2.5644,2.5958,2.6274,2.6592,2.691,2.7229,2.755,2.7871,2.8194,2.8517,2.8841,2.9165,2.949,2.9816,3.0142,3.0469,3.0795,3.1122,3.1449,3.1776,3.2102,3.2428,3.2754,3.3079,3.3404,3.3728,3.4051,3.4373,3.4694,3.5013,3.5331,3.5648,3.5963,3.6276,3.6588,3.6897,3.7204,3.751,3.7813,3.8113,3.8412,3.8708,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
13.49,1.4894,1.514,1.5389,1.5639,1.5891,1.6146,1.6402,1.666,1.692,1.7183,1.7447,1.7713,1.7981,1.8251,1.8523,1.8797,1.9072,1.935,1.9629,1.9911,2.0194,2.0479,2.0766,2.1055,2.1345,2.1637,2.1931,2.2227,2.2524,2.2823,2.3124,2.3427,2.3731,2.4036,2.4343,2.4652,2.4961,2.5273,2.5585,2.5899,2.6215,2.6531,2.6849,2.7167,2.7487,2.7808,2.8129,2.8452,2.8775,2.9099,2.9423,2.9748,3.0074,3.0399,3.0725,3.1051,3.1377,3.1703,3.2029,3.2355,3.268,3.3004,3.3328,3.3651,3.3974,3.4295,3.4615,3.4934,3.5251,3.5567,3.5881,3.6194,3.6504,3.6813,3.712,3.7424,3.7727,3.8027,3.8324,3.862,3.8913,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
14.454,1.4861,1.5106,1.5354,1.5604,1.5856,1.6109,1.6365,1.6623,1.6882,1.7144,1.7408,1.7673,1.794,1.821,1.8481,1.8754,1.9029,1.9306,1.9585,1.9866,2.0149,2.0433,2.0719,2.1007,2.1297,2.1589,2.1882,2.2177,2.2474,2.2772,2.3072,2.3374,2.3677,2.3982,2.4288,2.4596,2.4905,2.5216,2.5528,2.5841,2.6156,2.6471,2.6788,2.7106,2.7425,2.7745,2.8066,2.8388,2.871,2.9033,2.9357,2.9681,3.0006,3.0331,3.0656,3.0981,3.1307,3.1632,3.1957,3.2282,3.2606,3.293,3.3253,3.3576,3.3897,3.4218,3.4537,3.4855,3.5172,3.5487,3.58,3.6112,3.6422,3.673,3.7036,3.734,3.7642,3.7941,3.8238,3.8533,3.8825,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
15.488,1.4827,1.5073,1.532,1.5569,1.582,1.6073,1.6329,1.6586,1.6845,1.7106,1.7369,1.7634,1.79,1.8169,1.844,1.8712,1.8987,1.9263,1.9542,1.9822,2.0104,2.0387,2.0673,2.096,2.125,2.1541,2.1833,2.2128,2.2424,2.2721,2.3021,2.3322,2.3624,2.3928,2.4234,2.4541,2.485,2.516,2.5471,2.5784,2.6097,2.6412,2.6729,2.7046,2.7364,2.7684,2.8004,2.8325,2.8646,2.8969,2.9292,2.9615,2.9939,3.0263,3.0588,3.0912,3.1237,3.1562,3.1886,3.221,3.2534,3.2857,3.3179,3.3501,3.3822,3.4141,3.446,3.4777,3.5093,3.5408,3.5721,3.6032,3.6341,3.6648,3.6954,3.7257,3.7558,3.7857,3.8153,3.8447,3.8738,3.9028,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
16.596,1.4795,1.5039,1.5286,1.5535,1.5785,1.6038,1.6293,1.6549,1.6808,1.7068,1.733,1.7595,1.7861,1.8129,1.8399,1.8671,1.8945,1.9221,1.9499,1.9778,2.0059,2.0342,2.0627,2.0914,2.1203,2.1493,2.1785,2.2079,2.2374,2.2671,2.297,2.327,2.3572,2.3876,2.4181,2.4487,2.4795,2.5104,2.5415,2.5727,2.604,2.6354,2.667,2.6986,2.7304,2.7622,2.7942,2.8262,2.8583,2.8905,2.9227,2.955,2.9873,3.0197,3.052,3.0844,3.1168,3.1492,3.1816,3.2139,3.2462,3.2784,3.3106,3.3427,3.3747,3.4066,3.4384,3.4701,3.5016,3.533,3.5642,3.5952,3.6261,3.6568,3.6872,3.7175,3.7475,3.7773,3.8069,3.8362,3.8653,3.8942,3.9228,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
17.783,1.4762,1.5007,1.5253,1.5501,1.5751,1.6003,1.6257,1.6513,1.6771,1.7031,1.7293,1.7556,1.7822,1.809,1.8359,1.863,1.8904,1.9179,1.9456,1.9735,2.0016,2.0298,2.0582,2.0869,2.1156,2.1446,2.1737,2.2031,2.2325,2.2622,2.292,2.322,2.3521,2.3824,2.4128,2.4434,2.4741,2.5049,2.5359,2.5671,2.5983,2.6297,2.6612,2.6927,2.7244,2.7562,2.7881,2.82,2.8521,2.8842,2.9163,2.9485,2.9808,3.0131,3.0454,3.0777,3.11,3.1423,3.1746,3.2069,3.2391,3.2713,3.3034,3.3354,3.3673,3.3992,3.4309,3.4625,3.494,3.5253,3.5564,3.5874,3.6182,3.6488,3.6792,3.7094,3.7393,3.7691,3.7986,3.8278,3.8569,3.8857,3.9142,3.9425,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
19.055,1.4731,1.4974,1.522,1.5467,1.5717,1.5968,1.6222,1.6477,1.6735,1.6994,1.7255,1.7518,1.7784,1.8051,1.8319,1.859,1.8863,1.9137,1.9414,1.9692,1.9972,2.0254,2.0538,2.0823,2.1111,2.14,2.1691,2.1983,2.2277,2.2573,2.287,2.3169,2.347,2.3772,2.4076,2.4381,2.4687,2.4995,2.5305,2.5615,2.5927,2.624,2.6554,2.6869,2.7185,2.7503,2.7821,2.814,2.8459,2.8779,2.91,2.9422,2.9743,3.0066,3.0388,3.071,3.1033,3.1355,3.1678,3.1999,3.2321,3.2642,3.2962,3.3282,3.3601,3.3918,3.4235,3.455,3.4864,3.5176,3.5487,3.5796,3.6104,3.6409,3.6712,3.7014,3.7313,3.7609,3.7904,3.8196,3.8485,3.8773,3.9057,3.934,3.962,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
20.417,1.4699,1.4942,1.5187,1.5434,1.5683,1.5934,1.6187,1.6442,1.6699,1.6958,1.7218,1.7481,1.7745,1.8012,1.828,1.855,1.8823,1.9097,1.9372,1.965,1.993,2.0211,2.0494,2.0779,2.1066,2.1354,2.1644,2.1936,2.223,2.2525,2.2821,2.312,2.342,2.3721,2.4024,2.4329,2.4635,2.4942,2.525,2.556,2.5871,2.6184,2.6497,2.6812,2.7127,2.7444,2.7761,2.8079,2.8398,2.8718,2.9038,2.9359,2.968,3.0001,3.0323,3.0645,3.0967,3.1288,3.161,3.1931,3.2252,3.2572,3.2892,3.3211,3.3529,3.3846,3.4162,3.4476,3.4789,3.5101,3.5411,3.572,3.6026,3.6331,3.6634,3.6934,3.7233,3.7529,3.7823,3.8114,3.8403,3.869,3.8974,3.9256,3.9535,3.9813,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
21.878,1.4668,1.4911,1.5155,1.5402,1.565,1.5901,1.6153,1.6407,1.6664,1.6922,1.7182,1.7444,1.7708,1.7974,1.8242,1.8511,1.8783,1.9056,1.9331,1.9608,1.9887,2.0168,2.0451,2.0735,2.1021,2.1309,2.1598,2.189,2.2182,2.2477,2.2773,2.3071,2.337,2.3671,2.3973,2.4277,2.4582,2.4889,2.5197,2.5506,2.5817,2.6128,2.6441,2.6755,2.707,2.7386,2.7702,2.802,2.8338,2.8657,2.8977,2.9297,2.9617,2.9938,3.0259,3.058,3.0901,3.1222,3.1543,3.1863,3.2184,3.2503,3.2822,3.314,3.3458,3.3774,3.4089,3.4403,3.4716,3.5027,3.5336,3.5644,3.595,3.6254,3.6556,3.6856,3.7154,3.7449,3.7743,3.8033,3.8322,3.8608,3.8891,3.9173,3.9452,3.9728,4.0003,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
23.442,1.4637,1.4879,1.5123,1.5369,1.5617,1.5867,1.6119,1.6373,1.6629,1.6886,1.7146,1.7407,1.7671,1.7936,1.8203,1.8472,1.8743,1.9016,1.9291,1.9567,1.9846,2.0126,2.0408,2.0691,2.0977,2.1264,2.1553,2.1844,2.2136,2.243,2.2725,2.3023,2.3321,2.3621,2.3923,2.4226,2.4531,2.4837,2.5144,2.5453,2.5763,2.6074,2.6386,2.6699,2.7013,2.7328,2.7644,2.7961,2.8279,2.8597,2.8916,2.9235,2.9555,2.9875,3.0195,3.0516,3.0836,3.1157,3.1477,3.1797,3.2116,3.2435,3.2753,3.3071,3.3388,3.3703,3.4018,3.4331,3.4643,3.4954,3.5262,3.557,3.5875,3.6178,3.648,3.6779,3.7076,3.7371,3.7663,3.7954,3.8241,3.8527,3.881,3.9091,3.9369,3.9645,3.9919,4.0191,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
25.119,1.4607,1.4848,1.5092,1.5337,1.5585,1.5834,1.6086,1.6339,1.6594,1.6851,1.711,1.7371,1.7634,1.7899,1.8166,1.8434,1.8704,1.8977,1.9251,1.9527,1.9805,2.0084,2.0365,2.0649,2.0933,2.122,2.1508,2.1798,2.209,2.2383,2.2678,2.2975,2.3273,2.3572,2.3874,2.4176,2.448,2.4785,2.5092,2.54,2.5709,2.6019,2.6331,2.6644,2.6957,2.7272,2.7587,2.7903,2.822,2.8538,2.8856,2.9175,2.9494,2.9813,3.0133,3.0452,3.0772,3.1092,3.1411,3.1731,3.2049,3.2368,3.2685,3.3002,3.3318,3.3633,3.3947,3.426,3.4571,3.4881,3.5189,3.5496,3.58,3.6103,3.6404,3.6703,3.6999,3.7293,3.7585,3.7875,3.8162,3.8447,3.8729,3.9009,3.9287,3.9563,3.9836,4.0107,4.0377,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
26.915,1.4577,1.4818,1.5061,1.5306,1.5553,1.5802,1.6053,1.6305,1.656,1.6817,1.7075,1.7336,1.7598,1.7862,1.8128,1.8396,1.8666,1.8938,1.9211,1.9487,1.9764,2.0043,2.0324,2.0606,2.089,2.1176,2.1464,2.1754,2.2045,2.2337,2.2632,2.2928,2.3225,2.3524,2.3825,2.4126,2.443,2.4734,2.504,2.5348,2.5656,2.5966,2.6277,2.6589,2.6902,2.7216,2.753,2.7846,2.8162,2.8479,2.8797,2.9115,2.9433,2.9752,3.0071,3.039,3.0709,3.1028,3.1347,3.1665,3.1984,3.2301,3.2618,3.2934,3.325,3.3564,3.3877,3.4189,3.45,3.4809,3.5117,3.5423,3.5727,3.6029,3.6329,3.6627,3.6923,3.7217,3.7508,3.7797,3.8084,3.8368,3.865,3.8929,3.9206,3.9481,3.9754,4.0025,4.0294,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
28.84,1.4547,1.4788,1.503,1.5275,1.5521,1.577,1.602,1.6272,1.6526,1.6782,1.704,1.73,1.7562,1.7826,1.8091,1.8359,1.8628,1.8899,1.9172,1.9447,1.9724,2.0002,2.0282,2.0564,2.0848,2.1133,2.142,2.1709,2.2,2.2292,2.2586,2.2881,2.3178,2.3476,2.3776,2.4077,2.438,2.4684,2.499,2.5296,2.5604,2.5913,2.6223,2.6535,2.6847,2.716,2.7474,2.7789,2.8105,2.8421,2.8738,2.9055,2.9373,2.9691,3.001,3.0328,3.0647,3.0965,3.1283,3.1601,3.1919,3.2236,3.2552,3.2867,3.3182,3.3496,3.3809,3.412,3.443,3.4739,3.5045,3.5351,3.5654,3.5956,3.6255,3.6553,3.6848,3.7141,3.7432,3.772,3.8006,3.829,3.8571,3.885,3.9127,3.9401,3.9673,3.9944,4.0212,4.0479,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
30.903,1.4518,1.4758,1.5,1.5244,1.549,1.5738,1.5988,1.6239,1.6493,1.6749,1.7006,1.7265,1.7527,1.779,1.8055,1.8322,1.8591,1.8861,1.9134,1.9408,1.9684,1.9962,2.0241,2.0523,2.0806,2.1091,2.1377,2.1666,2.1955,2.2247,2.254,2.2835,2.3131,2.3429,2.3728,2.4029,2.4331,2.4634,2.4939,2.5245,2.5553,2.5861,2.6171,2.6481,2.6793,2.7106,2.7419,2.7733,2.8048,2.8364,2.868,2.8997,2.9314,2.9631,2.9949,3.0267,3.0585,3.0903,3.122,3.1537,3.1854,3.2171,3.2486,3.2801,3.3115,3.3428,3.374,3.4051,3.4361,3.4669,3.4975,3.528,3.5582,3.5883,3.6182,3.6479,3.6774,3.7066,3.7356,3.7644,3.793,3.8213,3.8493,3.8772,3.9048,3.9322,3.9593,3.9863,4.0131,4.0397,4.0662,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
33.113,1.4489,1.4729,1.497,1.5214,1.5459,1.5706,1.5956,1.6207,1.646,1.6715,1.6972,1.7231,1.7492,1.7754,1.8019,1.8285,1.8553,1.8824,1.9095,1.9369,1.9645,1.9922,2.0201,2.0482,2.0764,2.1049,2.1335,2.1622,2.1912,2.2203,2.2495,2.2789,2.3085,2.3382,2.3681,2.3981,2.4282,2.4585,2.4889,2.5195,2.5502,2.5809,2.6118,2.6428,2.6739,2.7051,2.7364,2.7678,2.7992,2.8307,2.8623,2.8939,2.9256,2.9572,2.9889,3.0207,3.0524,3.0841,3.1158,3.1474,3.1791,3.2106,3.2422,3.2736,3.3049,3.3362,3.3673,3.3983,3.4292,3.4599,3.4905,3.5209,3.5511,3.5812,3.611,3.6406,3.67,3.6992,3.7282,3.7569,3.7854,3.8137,3.8417,3.8694,3.897,3.9243,3.9514,3.9784,4.0051,4.0316,4.058,4.0843,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
35.481,1.446,1.4699,1.4941,1.5184,1.5429,1.5675,1.5924,1.6175,1.6428,1.6682,1.6939,1.7197,1.7457,1.7719,1.7983,1.8249,1.8517,1.8786,1.9058,1.9331,1.9606,1.9883,2.0161,2.0441,2.0723,2.1007,2.1293,2.158,2.1868,2.2159,2.2451,2.2744,2.3039,2.3336,2.3634,2.3934,2.4234,2.4537,2.484,2.5145,2.5451,2.5758,2.6067,2.6376,2.6687,2.6998,2.731,2.7623,2.7937,2.8251,2.8566,2.8882,2.9198,2.9514,2.983,3.0147,3.0464,3.078,3.1096,3.1412,3.1728,3.2043,3.2358,3.2671,3.2984,3.3296,3.3607,3.3916,3.4224,3.4531,3.4836,3.514,3.5441,3.5741,3.6039,3.6334,3.6628,3.6919,3.7208,3.7495,3.7779,3.8061,3.8341,3.8618,3.8893,3.9166,3.9436,3.9705,3.9972,4.0237,4.05,4.0763,4.1024,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
38.019,1.4432,1.4671,1.4911,1.5154,1.5398,1.5645,1.5893,1.6143,1.6396,1.665,1.6906,1.7163,1.7423,1.7685,1.7948,1.8213,1.8481,1.875,1.902,1.9293,1.9567,1.9844,2.0122,2.0401,2.0683,2.0966,2.1251,2.1537,2.1826,2.2115,2.2407,2.27,2.2994,2.329,2.3588,2.3887,2.4187,2.4489,2.4792,2.5096,2.5401,2.5708,2.6016,2.6325,2.6634,2.6945,2.7257,2.7569,2.7882,2.8196,2.8511,2.8825,2.9141,2.9456,2.9772,3.0088,3.0404,3.072,3.1035,3.1351,3.1666,3.198,3.2294,3.2607,3.292,3.3231,3.3541,3.385,3.4157,3.4464,3.4768,3.5071,3.5372,3.5671,3.5968,3.6263,3.6556,3.6847,3.7135,3.7422,3.7705,3.7987,3.8266,3.8543,3.8817,3.9089,3.9359,3.9627,3.9894,4.0158,4.0421,4.0683,4.0943,4.1203,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
40.738,1.4404,1.4642,1.4882,1.5125,1.5369,1.5614,1.5862,1.6112,1.6364,1.6617,1.6873,1.713,1.7389,1.765,1.7913,1.8178,1.8445,1.8713,1.8984,1.9256,1.953,1.9805,2.0083,2.0362,2.0643,2.0925,2.121,2.1496,2.1783,2.2073,2.2363,2.2656,2.295,2.3245,2.3542,2.384,2.414,2.4441,2.4744,2.5047,2.5352,2.5658,2.5965,2.6274,2.6583,2.6893,2.7204,2.7516,2.7828,2.8142,2.8455,2.877,2.9084,2.9399,2.9714,3.003,3.0345,3.066,3.0975,3.129,3.1605,3.1918,3.2232,3.2544,3.2856,3.3166,3.3476,3.3784,3.4091,3.4397,3.4701,3.5003,3.5303,3.5602,3.5899,3.6193,3.6485,3.6776,3.7064,3.7349,3.7632,3.7913,3.8192,3.8468,3.8742,3.9013,3.9283,3.9551,3.9816,4.008,4.0343,4.0604,4.0864,4.1124,4.1383,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
43.652,1.4376,1.4614,1.4854,1.5096,1.5339,1.5585,1.5832,1.6081,1.6332,1.6585,1.684,1.7097,1.7356,1.7617,1.7879,1.8143,1.8409,1.8677,1.8947,1.9219,1.9492,1.9767,2.0044,2.0323,2.0603,2.0885,2.1169,2.1455,2.1742,2.203,2.2321,2.2612,2.2906,2.3201,2.3497,2.3795,2.4094,2.4394,2.4696,2.4999,2.5304,2.5609,2.5916,2.6223,2.6532,2.6841,2.7152,2.7463,2.7775,2.8088,2.8401,2.8714,2.9028,2.9343,2.9657,2.9972,3.0287,3.0601,3.0916,3.123,3.1544,3.1857,3.217,3.2482,3.2793,3.3103,3.3412,3.3719,3.4026,3.4331,3.4634,3.4936,3.5236,3.5534,3.583,3.6124,3.6415,3.6705,3.6992,3.7277,3.756,3.784,3.8118,3.8394,3.8667,3.8939,3.9208,3.9475,3.974,4.0003,4.0265,4.0526,4.0786,4.1045,4.1303,4.1562,4.182,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
46.774,1.4349,1.4586,1.4826,1.5067,1.531,1.5555,1.5802,1.6051,1.6301,1.6554,1.6808,1.7065,1.7323,1.7583,1.7845,1.8109,1.8374,1.8642,1.8911,1.9182,1.9455,1.973,2.0006,2.0284,2.0564,2.0846,2.1129,2.1414,2.17,2.1988,2.2278,2.2569,2.2862,2.3157,2.3452,2.375,2.4048,2.4348,2.4649,2.4952,2.5256,2.556,2.5866,2.6173,2.6481,2.679,2.71,2.7411,2.7722,2.8034,2.8347,2.866,2.8973,2.9287,2.9601,2.9915,3.0229,3.0543,3.0857,3.1171,3.1484,3.1797,3.2109,3.242,3.273,3.304,3.3348,3.3655,3.3961,3.4266,3.4568,3.4869,3.5169,3.5466,3.5762,3.6055,3.6346,3.6635,3.6922,3.7207,3.7489,3.7769,3.8046,3.8321,3.8594,3.8865,3.9133,3.94,3.9664,3.9927,4.0189,4.0449,4.0708,4.0967,4.1225,4.1483,4.1741,4.2,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
50.119,1.4322,1.4559,1.4798,1.5039,1.5281,1.5526,1.5772,1.602,1.6271,1.6523,1.6777,1.7033,1.729,1.755,1.7811,1.8075,1.834,1.8607,1.8876,1.9146,1.9418,1.9693,1.9968,2.0246,2.0525,2.0806,2.1089,2.1373,2.1659,2.1947,2.2236,2.2527,2.2819,2.3113,2.3408,2.3705,2.4003,2.4302,2.4603,2.4905,2.5208,2.5512,2.5818,2.6124,2.6432,2.674,2.7049,2.7359,2.767,2.7981,2.8293,2.8606,2.8919,2.9232,2.9545,2.9859,3.0172,3.0486,3.0799,3.1112,3.1425,3.1737,3.2048,3.2359,3.2669,3.2978,3.3286,3.3592,3.3897,3.4201,3.4503,3.4804,3.5103,3.5399,3.5694,3.5987,3.6278,3.6566,3.6853,3.7137,3.7418,3.7697,3.7974,3.8249,3.8521,3.8792,3.906,3.9326,3.959,3.9852,4.0113,4.0373,4.0632,4.089,4.1147,4.1405,4.1662,4.1921,4.218,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
53.703,1.4295,1.4532,1.477,1.501,1.5253,1.5497,1.5743,1.5991,1.624,1.6492,1.6746,1.7001,1.7258,1.7517,1.7778,1.8041,1.8306,1.8572,1.884,1.911,1.9382,1.9656,1.9931,2.0208,2.0487,2.0768,2.105,2.1334,2.1619,2.1906,2.2195,2.2485,2.2777,2.307,2.3365,2.3661,2.3958,2.4257,2.4557,2.4858,2.5161,2.5465,2.577,2.6076,2.6382,2.669,2.6999,2.7308,2.7618,2.7929,2.8241,2.8553,2.8865,2.9177,2.949,2.9803,3.0116,3.0429,3.0742,3.1054,3.1366,3.1678,3.1989,3.2299,3.2608,3.2916,3.3223,3.3529,3.3834,3.4137,3.4439,3.4739,3.5037,3.5333,3.5628,3.592,3.621,3.6498,3.6784,3.7067,3.7348,3.7627,3.7904,3.8178,3.845,3.8719,3.8987,3.9252,3.9516,3.9778,4.0038,4.0298,4.0556,4.0813,4.107,4.1327,4.1585,4.1842,4.2101,4.2362,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
57.544,1.4269,1.4505,1.4743,1.4983,1.5224,1.5468,1.5714,1.5961,1.621,1.6462,1.6715,1.697,1.7226,1.7485,1.7745,1.8008,1.8272,1.8538,1.8806,1.9075,1.9347,1.962,1.9894,2.0171,2.0449,2.0729,2.1011,2.1294,2.1579,2.1866,2.2154,2.2443,2.2735,2.3027,2.3321,2.3617,2.3914,2.4212,2.4512,2.4813,2.5115,2.5418,2.5722,2.6027,2.6334,2.6641,2.6949,2.7258,2.7567,2.7878,2.8189,2.85,2.8812,2.9124,2.9436,2.9748,3.0061,3.0373,3.0685,3.0997,3.1308,3.1619,3.193,3.2239,3.2548,3.2856,3.3162,3.3468,3.3772,3.4074,3.4375,3.4675,3.4972,3.5268,3.5562,3.5854,3.6143,3.6431,3.6716,3.6999,3.728,3.7558,3.7834,3.8107,3.8379,3.8648,3.8915,3.918,3.9443,3.9705,3.9965,4.0223,4.0481,4.0738,4.0995,4.1251,4.1508,4.1765,4.2024,4.2284,4.2546,4.281,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
61.66,1.4243,1.4479,1.4716,1.4955,1.5197,1.544,1.5685,1.5932,1.6181,1.6431,1.6684,1.6939,1.7195,1.7453,1.7713,1.7975,1.8239,1.8504,1.8771,1.904,1.9311,1.9584,1.9858,2.0134,2.0412,2.0691,2.0973,2.1255,2.154,2.1826,2.2113,2.2402,2.2693,2.2985,2.3279,2.3574,2.387,2.4168,2.4467,2.4767,2.5069,2.5371,2.5675,2.598,2.6286,2.6592,2.69,2.7208,2.7517,2.7827,2.8137,2.8448,2.8759,2.907,2.9382,2.9694,3.0006,3.0317,3.0629,3.094,3.1251,3.1561,3.1871,3.218,3.2488,3.2795,3.3102,3.3406,3.371,3.4012,3.4313,3.4611,3.4909,3.5204,3.5497,3.5788,3.6077,3.6364,3.6649,3.6931,3.7211,3.7489,3.7764,3.8038,3.8308,3.8577,3.8844,3.9108,3.9371,3.9632,3.9892,4.015,4.0407,4.0664,4.092,4.1176,4.1432,4.1689,4.1947,4.2206,4.2468,4.2732,4.2998,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
